,CODE,SCHOOL_NAME,CLUSTER,CLUSTER_NAME,GRADES,TYPE_1,ZONE_1,WEB_LINK,SHORT_ADDR,CITY,ZIP,PHONE,METRO_DIST,LONGITUDE,LATITUDE,CLUSTER_GEO,ADDRESS,SCHOOL_TYPE,TOTAL_ENROLLMENT,YEARS
1513,440,Hillwood High School,440,HILLWOOD,9-12,DISTRICT,ZONE SCHOOL,https://hillwood.mnps.org/,400 Davidson Rd,Nashville,37205,615-353-2025,23,-86.8734274509637,36.1180968143211,HILLWOOD,"400 Davidson Rd, Nashville, TN-37205",High School,1137,10-11
1514,440,Hillwood High School,440,HILLWOOD,9-12,DISTRICT,ZONE SCHOOL,https://hillwood.mnps.org/,400 Davidson Rd,Nashville,37205,615-353-2025,23,-86.8734274509637,36.1180968143211,HILLWOOD,"400 Davidson Rd, Nashville, TN-37205",High School,1145,11-12
1515,440,Hillwood High School,440,HILLWOOD,9-12,DISTRICT,ZONE SCHOOL,https://hillwood.mnps.org/,400 Davidson Rd,Nashville,37205,615-353-2025,23,-86.8734274509637,36.1180968143211,HILLWOOD,"400 Davidson Rd, Nashville, TN-37205",High School,1156,12-13
1516,440,Hillwood High School,440,HILLWOOD,9-12,DISTRICT,ZONE SCHOOL,https://hillwood.mnps.org/,400 Davidson Rd,Nashville,37205,615-353-2025,23,-86.8734274509637,36.1180968143211,HILLWOOD,"400 Davidson Rd, Nashville, TN-37205",High School,1093,13-14
1517,440,Hillwood High School,440,HILLWOOD,9-12,DISTRICT,ZONE SCHOOL,https://hillwood.mnps.org/,400 Davidson Rd,Nashville,37205,615-353-2025,23,-86.8734274509637,36.1180968143211,HILLWOOD,"400 Davidson Rd, Nashville, TN-37205",High School,1113,14-15
1518,440,Hillwood High School,440,HILLWOOD,9-12,DISTRICT,ZONE SCHOOL,https://hillwood.mnps.org/,400 Davidson Rd,Nashville,37205,615-353-2025,23,-86.8734274509637,36.1180968143211,HILLWOOD,"400 Davidson Rd, Nashville, TN-37205",High School,1164,15-16
1519,440,Hillwood High School,440,HILLWOOD,9-12,DISTRICT,ZONE SCHOOL,https://hillwood.mnps.org/,400 Davidson Rd,Nashville,37205,615-353-2025,23,-86.8734274509637,36.1180968143211,HILLWOOD,"400 Davidson Rd, Nashville, TN-37205",High School,1115,16-17
1520,440,Hillwood High School,440,HILLWOOD,9-12,DISTRICT,ZONE SCHOOL,https://hillwood.mnps.org/,400 Davidson Rd,Nashville,37205,615-353-2025,23,-86.8734274509637,36.1180968143211,HILLWOOD,"400 Davidson Rd, Nashville, TN-37205",High School,1064,17-18
1521,440,Hillwood High School,440,HILLWOOD,9-12,DISTRICT,ZONE SCHOOL,https://hillwood.mnps.org/,400 Davidson Rd,Nashville,37205,615-353-2025,23,-86.8734274509637,36.1180968143211,HILLWOOD,"400 Davidson Rd, Nashville, TN-37205",High School,1041,18-19
1522,440,Hillwood High School,440,HILLWOOD,9-12,DISTRICT,ZONE SCHOOL,https://hillwood.mnps.org/,400 Davidson Rd,Nashville,37205,615-353-2025,23,-86.8734274509637,36.1180968143211,HILLWOOD,"400 Davidson Rd, Nashville, TN-37205",High School,1054,19-20
1523,440,Hillwood High School,440,HILLWOOD,9-12,DISTRICT,ZONE SCHOOL,https://hillwood.mnps.org/,400 Davidson Rd,Nashville,37205,615-353-2025,23,-86.8734274509637,36.1180968143211,HILLWOOD,"400 Davidson Rd, Nashville, TN-37205",High School,1031,20-21
1524,440,Hillwood High School,440,HILLWOOD,9-12,DISTRICT,ZONE SCHOOL,https://hillwood.mnps.org/,400 Davidson Rd,Nashville,37205,615-353-2025,23,-86.8734274509637,36.1180968143211,HILLWOOD,"400 Davidson Rd, Nashville, TN-37205",High School,1036,21-22
1525,440,Hillwood High School,440,HILLWOOD,9-12,DISTRICT,ZONE SCHOOL,https://hillwood.mnps.org/,400 Davidson Rd,Nashville,37205,615-353-2025,23,-86.8734274509637,36.1180968143211,HILLWOOD,"400 Davidson Rd, Nashville, TN-37205",High School,1100,22-23
1526,435,Hillsboro High School,435,HILLSBORO,9-12,DISTRICT,ZONE SCHOOL,https://hillsboro.mnps.org/,3812 Hillsboro Rd,Nashville,37215,615-298-8400,25,-86.8123697933598,36.1066726502065,HILLSBORO,"3812 Hillsboro Rd, Nashville, TN-37215",High School,1231,07-08
1527,435,Hillsboro High School,435,HILLSBORO,9-12,DISTRICT,ZONE SCHOOL,https://hillsboro.mnps.org/,3812 Hillsboro Rd,Nashville,37215,615-298-8400,25,-86.8123697933598,36.1066726502065,HILLSBORO,"3812 Hillsboro Rd, Nashville, TN-37215",High School,1177,08-09
1528,435,Hillsboro High School,435,HILLSBORO,9-12,DISTRICT,ZONE SCHOOL,https://hillsboro.mnps.org/,3812 Hillsboro Rd,Nashville,37215,615-298-8400,25,-86.8123697933598,36.1066726502065,HILLSBORO,"3812 Hillsboro Rd, Nashville, TN-37215",High School,1197,09-10
1529,435,Hillsboro High School,435,HILLSBORO,9-12,DISTRICT,ZONE SCHOOL,https://hillsboro.mnps.org/,3812 Hillsboro Rd,Nashville,37215,615-298-8400,25,-86.8123697933598,36.1066726502065,HILLSBORO,"3812 Hillsboro Rd, Nashville, TN-37215",High School,1136,10-11
1530,435,Hillsboro High School,435,HILLSBORO,9-12,DISTRICT,ZONE SCHOOL,https://hillsboro.mnps.org/,3812 Hillsboro Rd,Nashville,37215,615-298-8400,25,-86.8123697933598,36.1066726502065,HILLSBORO,"3812 Hillsboro Rd, Nashville, TN-37215",High School,1005,11-12
1531,435,Hillsboro High School,435,HILLSBORO,9-12,DISTRICT,ZONE SCHOOL,https://hillsboro.mnps.org/,3812 Hillsboro Rd,Nashville,37215,615-298-8400,25,-86.8123697933598,36.1066726502065,HILLSBORO,"3812 Hillsboro Rd, Nashville, TN-37215",High School,1095,12-13
1532,435,Hillsboro High School,435,HILLSBORO,9-12,DISTRICT,ZONE SCHOOL,https://hillsboro.mnps.org/,3812 Hillsboro Rd,Nashville,37215,615-298-8400,25,-86.8123697933598,36.1066726502065,HILLSBORO,"3812 Hillsboro Rd, Nashville, TN-37215",High School,1166,13-14
1533,435,Hillsboro High School,435,HILLSBORO,9-12,DISTRICT,ZONE SCHOOL,https://hillsboro.mnps.org/,3812 Hillsboro Rd,Nashville,37215,615-298-8400,25,-86.8123697933598,36.1066726502065,HILLSBORO,"3812 Hillsboro Rd, Nashville, TN-37215",High School,1159,14-15
1534,435,Hillsboro High School,435,HILLSBORO,9-12,DISTRICT,ZONE SCHOOL,https://hillsboro.mnps.org/,3812 Hillsboro Rd,Nashville,37215,615-298-8400,25,-86.8123697933598,36.1066726502065,HILLSBORO,"3812 Hillsboro Rd, Nashville, TN-37215",High School,1228,15-16
1535,435,Hillsboro High School,435,HILLSBORO,9-12,DISTRICT,ZONE SCHOOL,https://hillsboro.mnps.org/,3812 Hillsboro Rd,Nashville,37215,615-298-8400,25,-86.8123697933598,36.1066726502065,HILLSBORO,"3812 Hillsboro Rd, Nashville, TN-37215",High School,1221,16-17
1536,435,Hillsboro High School,435,HILLSBORO,9-12,DISTRICT,ZONE SCHOOL,https://hillsboro.mnps.org/,3812 Hillsboro Rd,Nashville,37215,615-298-8400,25,-86.8123697933598,36.1066726502065,HILLSBORO,"3812 Hillsboro Rd, Nashville, TN-37215",High School,1155,17-18
1537,435,Hillsboro High School,435,HILLSBORO,9-12,DISTRICT,ZONE SCHOOL,https://hillsboro.mnps.org/,3812 Hillsboro Rd,Nashville,37215,615-298-8400,25,-86.8123697933598,36.1066726502065,HILLSBORO,"3812 Hillsboro Rd, Nashville, TN-37215",High School,1132,18-19
1538,435,Hillsboro High School,435,HILLSBORO,9-12,DISTRICT,ZONE SCHOOL,https://hillsboro.mnps.org/,3812 Hillsboro Rd,Nashville,37215,615-298-8400,25,-86.8123697933598,36.1066726502065,HILLSBORO,"3812 Hillsboro Rd, Nashville, TN-37215",High School,1124,19-20
1539,435,Hillsboro High School,435,HILLSBORO,9-12,DISTRICT,ZONE SCHOOL,https://hillsboro.mnps.org/,3812 Hillsboro Rd,Nashville,37215,615-298-8400,25,-86.8123697933598,36.1066726502065,HILLSBORO,"3812 Hillsboro Rd, Nashville, TN-37215",High School,1199,20-21
1540,435,Hillsboro High School,435,HILLSBORO,9-12,DISTRICT,ZONE SCHOOL,https://hillsboro.mnps.org/,3812 Hillsboro Rd,Nashville,37215,615-298-8400,25,-86.8123697933598,36.1066726502065,HILLSBORO,"3812 Hillsboro Rd, Nashville, TN-37215",High School,1135,21-22
1541,435,Hillsboro High School,435,HILLSBORO,9-12,DISTRICT,ZONE SCHOOL,https://hillsboro.mnps.org/,3812 Hillsboro Rd,Nashville,37215,615-298-8400,25,-86.8123697933598,36.1066726502065,HILLSBORO,"3812 Hillsboro Rd, Nashville, TN-37215",High School,1212,22-23
1542,563,John Trotwood Moore Middle,435,HILLSBORO,5-8,DISTRICT,ZONE SCHOOL,https://jtmoore.mnps.org/,4425 Granny White Pike,Nashville,37204,615-298-8095,25,-86.8018143232949,36.0951900145504,HILLSBORO,"4425 Granny White Pike, Nashville, TN-37204",Middle School,549,07-08
1543,563,John Trotwood Moore Middle,435,HILLSBORO,5-8,DISTRICT,ZONE SCHOOL,https://jtmoore.mnps.org/,4425 Granny White Pike,Nashville,37204,615-298-8095,25,-86.8018143232949,36.0951900145504,HILLSBORO,"4425 Granny White Pike, Nashville, TN-37204",Middle School,546,08-09
1544,563,John Trotwood Moore Middle,435,HILLSBORO,5-8,DISTRICT,ZONE SCHOOL,https://jtmoore.mnps.org/,4425 Granny White Pike,Nashville,37204,615-298-8095,25,-86.8018143232949,36.0951900145504,HILLSBORO,"4425 Granny White Pike, Nashville, TN-37204",Middle School,595,09-10
1545,563,John Trotwood Moore Middle,435,HILLSBORO,5-8,DISTRICT,ZONE SCHOOL,https://jtmoore.mnps.org/,4425 Granny White Pike,Nashville,37204,615-298-8095,25,-86.8018143232949,36.0951900145504,HILLSBORO,"4425 Granny White Pike, Nashville, TN-37204",Middle School,665,10-11
1546,563,John Trotwood Moore Middle,435,HILLSBORO,5-8,DISTRICT,ZONE SCHOOL,https://jtmoore.mnps.org/,4425 Granny White Pike,Nashville,37204,615-298-8095,25,-86.8018143232949,36.0951900145504,HILLSBORO,"4425 Granny White Pike, Nashville, TN-37204",Middle School,596,11-12
1547,563,John Trotwood Moore Middle,435,HILLSBORO,5-8,DISTRICT,ZONE SCHOOL,https://jtmoore.mnps.org/,4425 Granny White Pike,Nashville,37204,615-298-8095,25,-86.8018143232949,36.0951900145504,HILLSBORO,"4425 Granny White Pike, Nashville, TN-37204",Middle School,615,12-13
1548,563,John Trotwood Moore Middle,435,HILLSBORO,5-8,DISTRICT,ZONE SCHOOL,https://jtmoore.mnps.org/,4425 Granny White Pike,Nashville,37204,615-298-8095,25,-86.8018143232949,36.0951900145504,HILLSBORO,"4425 Granny White Pike, Nashville, TN-37204",Middle School,665,13-14
1549,563,John Trotwood Moore Middle,435,HILLSBORO,5-8,DISTRICT,ZONE SCHOOL,https://jtmoore.mnps.org/,4425 Granny White Pike,Nashville,37204,615-298-8095,25,-86.8018143232949,36.0951900145504,HILLSBORO,"4425 Granny White Pike, Nashville, TN-37204",Middle School,640,14-15
1550,563,John Trotwood Moore Middle,435,HILLSBORO,5-8,DISTRICT,ZONE SCHOOL,https://jtmoore.mnps.org/,4425 Granny White Pike,Nashville,37204,615-298-8095,25,-86.8018143232949,36.0951900145504,HILLSBORO,"4425 Granny White Pike, Nashville, TN-37204",Middle School,629,15-16
1551,563,John Trotwood Moore Middle,435,HILLSBORO,5-8,DISTRICT,ZONE SCHOOL,https://jtmoore.mnps.org/,4425 Granny White Pike,Nashville,37204,615-298-8095,25,-86.8018143232949,36.0951900145504,HILLSBORO,"4425 Granny White Pike, Nashville, TN-37204",Middle School,669,16-17
1552,563,John Trotwood Moore Middle,435,HILLSBORO,5-8,DISTRICT,ZONE SCHOOL,https://jtmoore.mnps.org/,4425 Granny White Pike,Nashville,37204,615-298-8095,25,-86.8018143232949,36.0951900145504,HILLSBORO,"4425 Granny White Pike, Nashville, TN-37204",Middle School,696,17-18
1553,563,John Trotwood Moore Middle,435,HILLSBORO,5-8,DISTRICT,ZONE SCHOOL,https://jtmoore.mnps.org/,4425 Granny White Pike,Nashville,37204,615-298-8095,25,-86.8018143232949,36.0951900145504,HILLSBORO,"4425 Granny White Pike, Nashville, TN-37204",Middle School,769,18-19
1554,563,John Trotwood Moore Middle,435,HILLSBORO,5-8,DISTRICT,ZONE SCHOOL,https://jtmoore.mnps.org/,4425 Granny White Pike,Nashville,37204,615-298-8095,25,-86.8018143232949,36.0951900145504,HILLSBORO,"4425 Granny White Pike, Nashville, TN-37204",Middle School,752,19-20
1555,563,John Trotwood Moore Middle,435,HILLSBORO,5-8,DISTRICT,ZONE SCHOOL,https://jtmoore.mnps.org/,4425 Granny White Pike,Nashville,37204,615-298-8095,25,-86.8018143232949,36.0951900145504,HILLSBORO,"4425 Granny White Pike, Nashville, TN-37204",Middle School,658,20-21
1556,563,John Trotwood Moore Middle,435,HILLSBORO,5-8,DISTRICT,ZONE SCHOOL,https://jtmoore.mnps.org/,4425 Granny White Pike,Nashville,37204,615-298-8095,25,-86.8018143232949,36.0951900145504,HILLSBORO,"4425 Granny White Pike, Nashville, TN-37204",Middle School,598,21-22
1557,563,John Trotwood Moore Middle,435,HILLSBORO,5-8,DISTRICT,ZONE SCHOOL,https://jtmoore.mnps.org/,4425 Granny White Pike,Nashville,37204,615-298-8095,25,-86.8018143232949,36.0951900145504,HILLSBORO,"4425 Granny White Pike, Nashville, TN-37204",Middle School,531,22-23
1558,330,Glendale Elementary School,435,HILLSBORO,PK-4,DISTRICT,NOT ZONE SCHOOL,https://glendale.mnps.org/,800 Thompson Ave,Nashville,37204,615-279-7970,25,-86.7849356625636,36.0953043477167,HILLSBORO,"800 Thompson Ave, Nashville, TN-37204",Elementary School,390,07-08
1559,330,Glendale Elementary School,435,HILLSBORO,PK-4,DISTRICT,NOT ZONE SCHOOL,https://glendale.mnps.org/,800 Thompson Ave,Nashville,37204,615-279-7970,25,-86.7849356625636,36.0953043477167,HILLSBORO,"800 Thompson Ave, Nashville, TN-37204",Elementary School,376,08-09
1560,330,Glendale Elementary School,435,HILLSBORO,PK-4,DISTRICT,NOT ZONE SCHOOL,https://glendale.mnps.org/,800 Thompson Ave,Nashville,37204,615-279-7970,25,-86.7849356625636,36.0953043477167,HILLSBORO,"800 Thompson Ave, Nashville, TN-37204",Elementary School,329,09-10
1561,330,Glendale Elementary School,435,HILLSBORO,PK-4,DISTRICT,NOT ZONE SCHOOL,https://glendale.mnps.org/,800 Thompson Ave,Nashville,37204,615-279-7970,25,-86.7849356625636,36.0953043477167,HILLSBORO,"800 Thompson Ave, Nashville, TN-37204",Elementary School,370,10-11
1562,330,Glendale Elementary School,435,HILLSBORO,PK-4,DISTRICT,NOT ZONE SCHOOL,https://glendale.mnps.org/,800 Thompson Ave,Nashville,37204,615-279-7970,25,-86.7849356625636,36.0953043477167,HILLSBORO,"800 Thompson Ave, Nashville, TN-37204",Elementary School,384,11-12
1563,330,Glendale Elementary School,435,HILLSBORO,PK-4,DISTRICT,NOT ZONE SCHOOL,https://glendale.mnps.org/,800 Thompson Ave,Nashville,37204,615-279-7970,25,-86.7849356625636,36.0953043477167,HILLSBORO,"800 Thompson Ave, Nashville, TN-37204",Elementary School,403,12-13
1564,330,Glendale Elementary School,435,HILLSBORO,PK-4,DISTRICT,NOT ZONE SCHOOL,https://glendale.mnps.org/,800 Thompson Ave,Nashville,37204,615-279-7970,25,-86.7849356625636,36.0953043477167,HILLSBORO,"800 Thompson Ave, Nashville, TN-37204",Elementary School,420,13-14
1565,330,Glendale Elementary School,435,HILLSBORO,PK-4,DISTRICT,NOT ZONE SCHOOL,https://glendale.mnps.org/,800 Thompson Ave,Nashville,37204,615-279-7970,25,-86.7849356625636,36.0953043477167,HILLSBORO,"800 Thompson Ave, Nashville, TN-37204",Elementary School,438,14-15
1566,330,Glendale Elementary School,435,HILLSBORO,PK-4,DISTRICT,NOT ZONE SCHOOL,https://glendale.mnps.org/,800 Thompson Ave,Nashville,37204,615-279-7970,25,-86.7849356625636,36.0953043477167,HILLSBORO,"800 Thompson Ave, Nashville, TN-37204",Elementary School,426,15-16
1567,330,Glendale Elementary School,435,HILLSBORO,PK-4,DISTRICT,NOT ZONE SCHOOL,https://glendale.mnps.org/,800 Thompson Ave,Nashville,37204,615-279-7970,25,-86.7849356625636,36.0953043477167,HILLSBORO,"800 Thompson Ave, Nashville, TN-37204",Elementary School,429,16-17
1568,330,Glendale Elementary School,435,HILLSBORO,PK-4,DISTRICT,NOT ZONE SCHOOL,https://glendale.mnps.org/,800 Thompson Ave,Nashville,37204,615-279-7970,25,-86.7849356625636,36.0953043477167,HILLSBORO,"800 Thompson Ave, Nashville, TN-37204",Elementary School,431,17-18
1569,330,Glendale Elementary School,435,HILLSBORO,PK-4,DISTRICT,NOT ZONE SCHOOL,https://glendale.mnps.org/,800 Thompson Ave,Nashville,37204,615-279-7970,25,-86.7849356625636,36.0953043477167,HILLSBORO,"800 Thompson Ave, Nashville, TN-37204",Elementary School,435,18-19
1570,330,Glendale Elementary School,435,HILLSBORO,PK-4,DISTRICT,NOT ZONE SCHOOL,https://glendale.mnps.org/,800 Thompson Ave,Nashville,37204,615-279-7970,25,-86.7849356625636,36.0953043477167,HILLSBORO,"800 Thompson Ave, Nashville, TN-37204",Elementary School,433,19-20
1571,330,Glendale Elementary School,435,HILLSBORO,PK-4,DISTRICT,NOT ZONE SCHOOL,https://glendale.mnps.org/,800 Thompson Ave,Nashville,37204,615-279-7970,25,-86.7849356625636,36.0953043477167,HILLSBORO,"800 Thompson Ave, Nashville, TN-37204",Elementary School,413,20-21
1572,330,Glendale Elementary School,435,HILLSBORO,PK-4,DISTRICT,NOT ZONE SCHOOL,https://glendale.mnps.org/,800 Thompson Ave,Nashville,37204,615-279-7970,25,-86.7849356625636,36.0953043477167,HILLSBORO,"800 Thompson Ave, Nashville, TN-37204",Elementary School,414,21-22
1573,330,Glendale Elementary School,435,HILLSBORO,PK-4,DISTRICT,NOT ZONE SCHOOL,https://glendale.mnps.org/,800 Thompson Ave,Nashville,37204,615-279-7970,25,-86.7849356625636,36.0953043477167,HILLSBORO,"800 Thompson Ave, Nashville, TN-37204",Elementary School,410,22-23
1574,240,Cumberland Elementary School,787,WHITES CREEK,K-5,DISTRICT,ZONE SCHOOL,https://cumberland.mnps.org/,4247 Cato Rd,Nashville,37218,615-291-6370,1,-86.8665736853294,36.2120759418316,WHITES CREEK,"4247 Cato Rd, Nashville, TN-37218",Elementary School,397,07-08
1575,240,Cumberland Elementary School,787,WHITES CREEK,K-5,DISTRICT,ZONE SCHOOL,https://cumberland.mnps.org/,4247 Cato Rd,Nashville,37218,615-291-6370,1,-86.8665736853294,36.2120759418316,WHITES CREEK,"4247 Cato Rd, Nashville, TN-37218",Elementary School,391,08-09
1576,240,Cumberland Elementary School,787,WHITES CREEK,K-5,DISTRICT,ZONE SCHOOL,https://cumberland.mnps.org/,4247 Cato Rd,Nashville,37218,615-291-6370,1,-86.8665736853294,36.2120759418316,WHITES CREEK,"4247 Cato Rd, Nashville, TN-37218",Elementary School,394,09-10
1577,240,Cumberland Elementary School,787,WHITES CREEK,K-5,DISTRICT,ZONE SCHOOL,https://cumberland.mnps.org/,4247 Cato Rd,Nashville,37218,615-291-6370,1,-86.8665736853294,36.2120759418316,WHITES CREEK,"4247 Cato Rd, Nashville, TN-37218",Elementary School,415,10-11
1578,240,Cumberland Elementary School,787,WHITES CREEK,K-5,DISTRICT,ZONE SCHOOL,https://cumberland.mnps.org/,4247 Cato Rd,Nashville,37218,615-291-6370,1,-86.8665736853294,36.2120759418316,WHITES CREEK,"4247 Cato Rd, Nashville, TN-37218",Elementary School,378,11-12
1579,240,Cumberland Elementary School,787,WHITES CREEK,K-5,DISTRICT,ZONE SCHOOL,https://cumberland.mnps.org/,4247 Cato Rd,Nashville,37218,615-291-6370,1,-86.8665736853294,36.2120759418316,WHITES CREEK,"4247 Cato Rd, Nashville, TN-37218",Elementary School,358,12-13
1580,240,Cumberland Elementary School,787,WHITES CREEK,K-5,DISTRICT,ZONE SCHOOL,https://cumberland.mnps.org/,4247 Cato Rd,Nashville,37218,615-291-6370,1,-86.8665736853294,36.2120759418316,WHITES CREEK,"4247 Cato Rd, Nashville, TN-37218",Elementary School,403,13-14
1581,240,Cumberland Elementary School,787,WHITES CREEK,K-5,DISTRICT,ZONE SCHOOL,https://cumberland.mnps.org/,4247 Cato Rd,Nashville,37218,615-291-6370,1,-86.8665736853294,36.2120759418316,WHITES CREEK,"4247 Cato Rd, Nashville, TN-37218",Elementary School,477,14-15
1582,240,Cumberland Elementary School,787,WHITES CREEK,K-5,DISTRICT,ZONE SCHOOL,https://cumberland.mnps.org/,4247 Cato Rd,Nashville,37218,615-291-6370,1,-86.8665736853294,36.2120759418316,WHITES CREEK,"4247 Cato Rd, Nashville, TN-37218",Elementary School,487,15-16
1583,240,Cumberland Elementary School,787,WHITES CREEK,K-5,DISTRICT,ZONE SCHOOL,https://cumberland.mnps.org/,4247 Cato Rd,Nashville,37218,615-291-6370,1,-86.8665736853294,36.2120759418316,WHITES CREEK,"4247 Cato Rd, Nashville, TN-37218",Elementary School,454,16-17
1584,240,Cumberland Elementary School,787,WHITES CREEK,K-5,DISTRICT,ZONE SCHOOL,https://cumberland.mnps.org/,4247 Cato Rd,Nashville,37218,615-291-6370,1,-86.8665736853294,36.2120759418316,WHITES CREEK,"4247 Cato Rd, Nashville, TN-37218",Elementary School,359,17-18
1585,240,Cumberland Elementary School,787,WHITES CREEK,K-5,DISTRICT,ZONE SCHOOL,https://cumberland.mnps.org/,4247 Cato Rd,Nashville,37218,615-291-6370,1,-86.8665736853294,36.2120759418316,WHITES CREEK,"4247 Cato Rd, Nashville, TN-37218",Elementary School,287,18-19
1586,240,Cumberland Elementary School,787,WHITES CREEK,K-5,DISTRICT,ZONE SCHOOL,https://cumberland.mnps.org/,4247 Cato Rd,Nashville,37218,615-291-6370,1,-86.8665736853294,36.2120759418316,WHITES CREEK,"4247 Cato Rd, Nashville, TN-37218",Elementary School,280,19-20
1587,240,Cumberland Elementary School,787,WHITES CREEK,K-5,DISTRICT,ZONE SCHOOL,https://cumberland.mnps.org/,4247 Cato Rd,Nashville,37218,615-291-6370,1,-86.8665736853294,36.2120759418316,WHITES CREEK,"4247 Cato Rd, Nashville, TN-37218",Elementary School,390,20-21
1588,240,Cumberland Elementary School,787,WHITES CREEK,K-5,DISTRICT,ZONE SCHOOL,https://cumberland.mnps.org/,4247 Cato Rd,Nashville,37218,615-291-6370,1,-86.8665736853294,36.2120759418316,WHITES CREEK,"4247 Cato Rd, Nashville, TN-37218",Elementary School,483,21-22
1589,240,Cumberland Elementary School,787,WHITES CREEK,K-5,DISTRICT,ZONE SCHOOL,https://cumberland.mnps.org/,4247 Cato Rd,Nashville,37218,615-291-6370,1,-86.8665736853294,36.2120759418316,WHITES CREEK,"4247 Cato Rd, Nashville, TN-37218",Elementary School,439,22-23
1590,465,Joelton Elementary School,787,WHITES CREEK,PK-5,DISTRICT,ZONE SCHOOL,https://joelton.mnps.org/,7141 Whites Creek Pike,Joelton,37080,615-876-5110,1,-86.8674747654164,36.315620465691,WHITES CREEK,"7141 Whites Creek Pike, Joelton, TN-37080",Elementary School,299,07-08
1591,465,Joelton Elementary School,787,WHITES CREEK,PK-5,DISTRICT,ZONE SCHOOL,https://joelton.mnps.org/,7141 Whites Creek Pike,Joelton,37080,615-876-5110,1,-86.8674747654164,36.315620465691,WHITES CREEK,"7141 Whites Creek Pike, Joelton, TN-37080",Elementary School,298,08-09
1592,465,Joelton Elementary School,787,WHITES CREEK,PK-5,DISTRICT,ZONE SCHOOL,https://joelton.mnps.org/,7141 Whites Creek Pike,Joelton,37080,615-876-5110,1,-86.8674747654164,36.315620465691,WHITES CREEK,"7141 Whites Creek Pike, Joelton, TN-37080",Elementary School,268,09-10
1593,465,Joelton Elementary School,787,WHITES CREEK,PK-5,DISTRICT,ZONE SCHOOL,https://joelton.mnps.org/,7141 Whites Creek Pike,Joelton,37080,615-876-5110,1,-86.8674747654164,36.315620465691,WHITES CREEK,"7141 Whites Creek Pike, Joelton, TN-37080",Elementary School,259,10-11
1594,465,Joelton Elementary School,787,WHITES CREEK,PK-5,DISTRICT,ZONE SCHOOL,https://joelton.mnps.org/,7141 Whites Creek Pike,Joelton,37080,615-876-5110,1,-86.8674747654164,36.315620465691,WHITES CREEK,"7141 Whites Creek Pike, Joelton, TN-37080",Elementary School,269,11-12
1595,465,Joelton Elementary School,787,WHITES CREEK,PK-5,DISTRICT,ZONE SCHOOL,https://joelton.mnps.org/,7141 Whites Creek Pike,Joelton,37080,615-876-5110,1,-86.8674747654164,36.315620465691,WHITES CREEK,"7141 Whites Creek Pike, Joelton, TN-37080",Elementary School,263,12-13
1596,465,Joelton Elementary School,787,WHITES CREEK,PK-5,DISTRICT,ZONE SCHOOL,https://joelton.mnps.org/,7141 Whites Creek Pike,Joelton,37080,615-876-5110,1,-86.8674747654164,36.315620465691,WHITES CREEK,"7141 Whites Creek Pike, Joelton, TN-37080",Elementary School,297,13-14
1597,465,Joelton Elementary School,787,WHITES CREEK,PK-5,DISTRICT,ZONE SCHOOL,https://joelton.mnps.org/,7141 Whites Creek Pike,Joelton,37080,615-876-5110,1,-86.8674747654164,36.315620465691,WHITES CREEK,"7141 Whites Creek Pike, Joelton, TN-37080",Elementary School,263,14-15
1598,465,Joelton Elementary School,787,WHITES CREEK,PK-5,DISTRICT,ZONE SCHOOL,https://joelton.mnps.org/,7141 Whites Creek Pike,Joelton,37080,615-876-5110,1,-86.8674747654164,36.315620465691,WHITES CREEK,"7141 Whites Creek Pike, Joelton, TN-37080",Elementary School,259,15-16
1599,465,Joelton Elementary School,787,WHITES CREEK,PK-5,DISTRICT,ZONE SCHOOL,https://joelton.mnps.org/,7141 Whites Creek Pike,Joelton,37080,615-876-5110,1,-86.8674747654164,36.315620465691,WHITES CREEK,"7141 Whites Creek Pike, Joelton, TN-37080",Elementary School,264,16-17
1600,465,Joelton Elementary School,787,WHITES CREEK,PK-5,DISTRICT,ZONE SCHOOL,https://joelton.mnps.org/,7141 Whites Creek Pike,Joelton,37080,615-876-5110,1,-86.8674747654164,36.315620465691,WHITES CREEK,"7141 Whites Creek Pike, Joelton, TN-37080",Elementary School,252,17-18
1601,465,Joelton Elementary School,787,WHITES CREEK,PK-5,DISTRICT,ZONE SCHOOL,https://joelton.mnps.org/,7141 Whites Creek Pike,Joelton,37080,615-876-5110,1,-86.8674747654164,36.315620465691,WHITES CREEK,"7141 Whites Creek Pike, Joelton, TN-37080",Elementary School,253,18-19
1602,465,Joelton Elementary School,787,WHITES CREEK,PK-5,DISTRICT,ZONE SCHOOL,https://joelton.mnps.org/,7141 Whites Creek Pike,Joelton,37080,615-876-5110,1,-86.8674747654164,36.315620465691,WHITES CREEK,"7141 Whites Creek Pike, Joelton, TN-37080",Elementary School,260,19-20
1603,465,Joelton Elementary School,787,WHITES CREEK,PK-5,DISTRICT,ZONE SCHOOL,https://joelton.mnps.org/,7141 Whites Creek Pike,Joelton,37080,615-876-5110,1,-86.8674747654164,36.315620465691,WHITES CREEK,"7141 Whites Creek Pike, Joelton, TN-37080",Elementary School,194,20-21
1604,465,Joelton Elementary School,787,WHITES CREEK,PK-5,DISTRICT,ZONE SCHOOL,https://joelton.mnps.org/,7141 Whites Creek Pike,Joelton,37080,615-876-5110,1,-86.8674747654164,36.315620465691,WHITES CREEK,"7141 Whites Creek Pike, Joelton, TN-37080",Elementary School,235,21-22
